"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","lifeStage","dynamicProperties","vitality","projectId","occurrenceRemarks","informationWithheld","identificationRemarks","individualCount","higherGeography","institutionKey","collectionKey","preparations","institutionID","verbatimSRS","verbatimCoordinateSystem","higherClassification","collectionID","waterBody","samplingProtocol","habitat","locationRemarks","organismName","locality","verbatimDepth","elevation","typeStatus","nomenclaturalStatus","combinationAuthors","municipality","verbatimScientificName","namePublishedIn","http...unknown.org.verbatimLabel","combinationYear","canonicalName","county","sex","networkKeys","eventID","acceptedNameUsage","fieldNumber","language","type","previousIdentifications","locationID","ownerInstitutionCode","acceptedNameUsageID","identificationQualifier","eventRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","georeferencedBy","programmeAcronym","organismQuantity","organismQuantityType","vernacularName","gadm","otherCatalogNumbers","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","taxonConceptID","georeferencedDate","georeferenceVerificationStatus","georeferenceSources","associatedSequences","distanceFromCentroidInMeters","verbatimElevation","depth","depthAccuracy","basionymAuthors","basionymYear","establishmentMeans","recordNumber","nomenclaturalCode","bibliographicCitation","accessRights","georeferenceProtocol","locationAccordingTo","coordinatePrecision","elevationAccuracy","disposition","sampleSizeUnit","sampleSizeValue","datasetID","samplingEffort","verbatimTaxonRank","georeferenceRemarks","footprintWKT","organismID","identificationReferences","behavior","associatedReferences","typifiedName","infraspecificEpithet","materialEntityID","parentNameUsage","associatedOccurrences","higherGeographyID","http...unknown.org.habitat","http...unknown.org.recordId","fieldNotes","subfamily","taxonRemarks","footprintSRS","verbatimIdentification","originalNameUsage","featurecla","name","areas","Species"
"4454514294","Barbus paludinosus Peters, 1852",-5.95,29.2,"cdc,cudc,cuiv,gass84,osiic","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","575c52b0-a742-11db-a6ff-b8a03c50a862","96dec937-f8d1-4d18-a8a1-1e9f4ca1aabd","575c52b0-a742-11db-a6ff-b8a03c50a862","BE","EML","2025-02-28T23:01:23.697+00:00","2025-02-28T23:02:23.173+00:00",71,"PRESERVED_SPECIMEN","PRESENT",5206853,1,44,1153,7336,2363128,9264695,9264695,"Enteromius paludinosus (Peters, 1852)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius paludinosus","Barbus","paludinosus","SPECIES","SYNONYM","LC","1996-01-01T00:00:00",NA,"AFRICA",NA,1994,5,21,"1994-05-21",141,141,NA,"2025-02-28T23:02:23.173+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"https://darwinweb.africamuseum.be/object/14f93d8c-5459-4965-a463-066229bd156b","none","none",FALSE,NA,"De Vos L.","De Vos L.","WGS84","CD","none","none","AFRICA","Congo, Democratic Republic of the","EUROPE",NA,"https://darwinweb.africamuseum.be/object/14f93d8c-5459-4965-a463-066229bd156b",NA,NA,"4454514294",NA,"VER-FIS","https://darwinweb.africamuseum.be/object/14f93d8c-5459-4965-a463-066229bd156b",NA,"BE_RMCA_Vert.1994.048.P.0160-0166","RMCA",NA,NA,NA,"Barbus paludinosus Peters, 1852",NA,"{ 'donators':'De Vos L.'}",NA,NA,NA,NA,NA,7,NA,"2784e794-f70f-4455-854d-110f8ab37d19","2406d0ea-4647-4181-903d-b523057b208c",NA,"https://ror.org/001805t51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Congo, Democratic Republic of the;riv. Kalemie, au pont Kalemie-ville, affl. lac Tanganyika;;Tanganika region;Zaïre;riv. Kalemie, au pont Kalemie-ville, lac Tanganyika;riv. Kalemie, au pont Kalemie-ville, affl. lac Tanganyika",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14f93d8c-5459-4965-a463-066229bd156b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Tanganyika",32896759543.8782,"Barbus paludinosus"
"4454551276","Barbus oligogrammus David, 1937",-5.63333,29.33333,"cdc,cudc,cuiv,gass84,osiic","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","575c52b0-a742-11db-a6ff-b8a03c50a862","96dec937-f8d1-4d18-a8a1-1e9f4ca1aabd","575c52b0-a742-11db-a6ff-b8a03c50a862","BE","EML","2025-02-28T23:01:23.697+00:00","2025-02-28T23:02:26.485+00:00",71,"PRESERVED_SPECIMEN","PRESENT",5206933,1,44,1153,7336,2363128,9248145,9248145,"Enteromius oligogrammus (David, 1937)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius oligogrammus","Barbus","oligogrammus","SPECIES","SYNONYM","LC","1996-01-01T00:00:00",NA,"AFRICA",NA,1994,5,31,"1994-05-31",151,151,NA,"2025-02-28T23:02:26.485+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"https://darwinweb.africamuseum.be/object/6b62b09a-2bee-4e61-b230-a25f59f437df","none","none",FALSE,NA,"De Vos L.","De Vos L.","WGS84","CD","none","none","AFRICA","Congo, Democratic Republic of the","EUROPE",NA,"https://darwinweb.africamuseum.be/object/6b62b09a-2bee-4e61-b230-a25f59f437df",NA,NA,"4454551276",NA,"VER-FIS","https://darwinweb.africamuseum.be/object/6b62b09a-2bee-4e61-b230-a25f59f437df",NA,"BE_RMCA_Vert.1994.048.P.0983-1010","RMCA",NA,NA,NA,"Barbus oligogrammus David, 1937",NA,"{ 'donators':'De Vos L.'}",NA,NA,NA,NA,NA,28,NA,"2784e794-f70f-4455-854d-110f8ab37d19","2406d0ea-4647-4181-903d-b523057b208c",NA,"https://ror.org/001805t51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Congo, Democratic Republic of the;;Tanganika region;Zaïre;ruisseau Mulidja, affl. lac Tanganyika 6½km avant Kabimba, ± 64km N. Kalemie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6b62b09a-2bee-4e61-b230-a25f59f437df",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Tanganyika",32896759543.8782,"Barbus oligogrammus"
"4454544045","Barbus paludinosus Peters, 1852",-5.63333,29.33333,"cdc,cudc,cuiv,gass84,osiic","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","575c52b0-a742-11db-a6ff-b8a03c50a862","96dec937-f8d1-4d18-a8a1-1e9f4ca1aabd","575c52b0-a742-11db-a6ff-b8a03c50a862","BE","EML","2025-02-28T23:01:23.697+00:00","2025-02-28T23:02:25.917+00:00",71,"PRESERVED_SPECIMEN","PRESENT",5206853,1,44,1153,7336,2363128,9264695,9264695,"Enteromius paludinosus (Peters, 1852)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius paludinosus","Barbus","paludinosus","SPECIES","SYNONYM","LC","1996-01-01T00:00:00",NA,"AFRICA",NA,1994,5,31,"1994-05-31",151,151,NA,"2025-02-28T23:02:25.917+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"https://darwinweb.africamuseum.be/object/78daa87e-ae4f-4d66-b77d-280a332c7fe0","none","none",FALSE,NA,"De Vos L.","De Vos L.","WGS84","CD","none","none","AFRICA","Congo, Democratic Republic of the","EUROPE",NA,"https://darwinweb.africamuseum.be/object/78daa87e-ae4f-4d66-b77d-280a332c7fe0",NA,NA,"4454544045",NA,"VER-FIS","https://darwinweb.africamuseum.be/object/78daa87e-ae4f-4d66-b77d-280a332c7fe0",NA,"BE_RMCA_Vert.1994.048.P.0139","RMCA",NA,NA,NA,"Barbus paludinosus Peters, 1852",NA,"{ 'donators':'De Vos L.'}",NA,NA,NA,NA,NA,1,NA,"2784e794-f70f-4455-854d-110f8ab37d19","2406d0ea-4647-4181-903d-b523057b208c",NA,"https://ror.org/001805t51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Congo, Democratic Republic of the;;Tanganika region;Zaïre;ruisseau Mulidja, affl. lac Tanganyika 6½km avant Kabimba, ± 64km N. Kalemie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78daa87e-ae4f-4d66-b77d-280a332c7fe0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Tanganyika",32896759543.8782,"Barbus paludinosus"
"4454536804","Barbus taeniopleura Boulenger, 1917",-5.63333,29.33333,"cdc,cudc,cuiv,gass84,osiic","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","575c52b0-a742-11db-a6ff-b8a03c50a862","96dec937-f8d1-4d18-a8a1-1e9f4ca1aabd","575c52b0-a742-11db-a6ff-b8a03c50a862","BE","EML","2025-02-28T23:01:23.697+00:00","2025-02-28T23:02:25.320+00:00",71,"PRESERVED_SPECIMEN","PRESENT",5206957,1,44,1153,7336,2363128,9357965,9357965,"Enteromius taeniopleura (Boulenger, 1917)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius taeniopleura","Barbus","taeniopleura","SPECIES","SYNONYM","LC","1996-01-01T00:00:00",NA,"AFRICA",NA,1994,5,31,"1994-05-31",151,151,NA,"2025-02-28T23:02:25.320+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"https://darwinweb.africamuseum.be/object/b600d689-8848-43f1-93e4-e81ed098daea","none","none",FALSE,NA,"De Vos L.","De Vos L.","WGS84","CD","none","none","AFRICA","Congo, Democratic Republic of the","EUROPE",NA,"https://darwinweb.africamuseum.be/object/b600d689-8848-43f1-93e4-e81ed098daea",NA,NA,"4454536804",NA,"VER-FIS","https://darwinweb.africamuseum.be/object/b600d689-8848-43f1-93e4-e81ed098daea",NA,"BE_RMCA_Vert.1994.048.P.0474-0478","RMCA",NA,NA,NA,"Barbus taeniopleura Boulenger, 1917",NA,"{ 'donators':'De Vos L.'}",NA,NA,NA,NA,NA,5,NA,"2784e794-f70f-4455-854d-110f8ab37d19","2406d0ea-4647-4181-903d-b523057b208c",NA,"https://ror.org/001805t51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Congo, Democratic Republic of the;;Tanganika region;Zaïre;ruisseau Mulidja, affl. lac Tanganyika 6½km avant Kabimba, ± 64km N. Kalemie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b600d689-8848-43f1-93e4-e81ed098daea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Tanganyika",32896759543.8782,"Barbus taeniopleura"
"4454528800","Barbus oligogrammus David, 1937",-5.95,29.2,"cdc,cudc,cuiv,gass84,osiic","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","575c52b0-a742-11db-a6ff-b8a03c50a862","96dec937-f8d1-4d18-a8a1-1e9f4ca1aabd","575c52b0-a742-11db-a6ff-b8a03c50a862","BE","EML","2025-02-28T23:01:23.697+00:00","2025-02-28T23:02:24.562+00:00",71,"PRESERVED_SPECIMEN","PRESENT",5206933,1,44,1153,7336,2363128,9248145,9248145,"Enteromius oligogrammus (David, 1937)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius oligogrammus","Barbus","oligogrammus","SPECIES","SYNONYM","LC","1996-01-01T00:00:00",NA,"AFRICA",NA,1994,5,21,"1994-05-21",141,141,NA,"2025-02-28T23:02:24.562+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"https://darwinweb.africamuseum.be/object/cd87ec63-8500-41f4-bb79-037a6c62f208","none","none",FALSE,NA,"De Vos L.","De Vos L.","WGS84","CD","none","none","AFRICA","Congo, Democratic Republic of the","EUROPE",NA,"https://darwinweb.africamuseum.be/object/cd87ec63-8500-41f4-bb79-037a6c62f208",NA,NA,"4454528800",NA,"VER-FIS","https://darwinweb.africamuseum.be/object/cd87ec63-8500-41f4-bb79-037a6c62f208",NA,"BE_RMCA_Vert.1994.048.P.0972-0982","RMCA",NA,NA,NA,"Barbus oligogrammus David, 1937",NA,"{ 'donators':'De Vos L.'}",NA,NA,NA,NA,NA,11,NA,"2784e794-f70f-4455-854d-110f8ab37d19","2406d0ea-4647-4181-903d-b523057b208c",NA,"https://ror.org/001805t51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Congo, Democratic Republic of the;riv. Kalemie, au pont Kalemie-ville, affl. lac Tanganyika;;Tanganika region;Zaïre;riv. Kalemie, au pont Kalemie-ville, lac Tanganyika;riv. Kalemie, au pont Kalemie-ville, affl. lac Tanganyika",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd87ec63-8500-41f4-bb79-037a6c62f208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Tanganyika",32896759543.8782,"Barbus oligogrammus"
"4454492550","Barbus taeniopleura Boulenger, 1917",-5.95,29.2,"cdc,cudc,cuiv,gass84,osiic","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","575c52b0-a742-11db-a6ff-b8a03c50a862","96dec937-f8d1-4d18-a8a1-1e9f4ca1aabd","575c52b0-a742-11db-a6ff-b8a03c50a862","BE","EML","2025-02-28T23:01:23.697+00:00","2025-02-28T23:02:20.854+00:00",71,"PRESERVED_SPECIMEN","PRESENT",5206957,1,44,1153,7336,2363128,9357965,9357965,"Enteromius taeniopleura (Boulenger, 1917)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius taeniopleura","Barbus","taeniopleura","SPECIES","SYNONYM","LC","1996-01-01T00:00:00",NA,"AFRICA",NA,1994,5,21,"1994-05-21",141,141,NA,"2025-02-28T23:02:20.854+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"https://darwinweb.africamuseum.be/object/eb1581f5-5749-4791-b8e5-2bd28313c5cc","none","none",FALSE,NA,"De Vos L.","De Vos L.","WGS84","CD","none","none","AFRICA","Congo, Democratic Republic of the","EUROPE",NA,"https://darwinweb.africamuseum.be/object/eb1581f5-5749-4791-b8e5-2bd28313c5cc",NA,NA,"4454492550",NA,"VER-FIS","https://darwinweb.africamuseum.be/object/eb1581f5-5749-4791-b8e5-2bd28313c5cc",NA,"BE_RMCA_Vert.1994.048.P.0469-0473","RMCA",NA,NA,NA,"Barbus taeniopleura Boulenger, 1917",NA,"{ 'donators':'De Vos L.'}",NA,NA,NA,NA,NA,5,NA,"2784e794-f70f-4455-854d-110f8ab37d19","2406d0ea-4647-4181-903d-b523057b208c",NA,"https://ror.org/001805t51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Congo, Democratic Republic of the;riv. Kalemie, au pont Kalemie-ville, affl. lac Tanganyika;;Tanganika region;Zaïre;riv. Kalemie, au pont Kalemie-ville, lac Tanganyika;riv. Kalemie, au pont Kalemie-ville, affl. lac Tanganyika",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eb1581f5-5749-4791-b8e5-2bd28313c5cc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Tanganyika",32896759543.8782,"Barbus taeniopleura"
"4454545186","Barbus oligogrammus David, 1937",-4.35,29.6,"cdc,gass84,osiic","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","575c52b0-a742-11db-a6ff-b8a03c50a862","96dec937-f8d1-4d18-a8a1-1e9f4ca1aabd","575c52b0-a742-11db-a6ff-b8a03c50a862","BE","EML","2025-02-28T23:01:23.697+00:00","2025-02-28T23:02:26.009+00:00",71,"PRESERVED_SPECIMEN","PRESENT",5206933,1,44,1153,7336,2363128,9248145,9248145,"Enteromius oligogrammus (David, 1937)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius oligogrammus","Barbus","oligogrammus","SPECIES","SYNONYM","LC","1996-01-01T00:00:00",NA,"AFRICA",NA,1994,11,16,"1994-11-16",320,320,NA,"2025-02-28T23:02:26.009+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"https://darwinweb.africamuseum.be/object/b3039556-d2c1-4213-9ff9-88935f58e2c1","none","none",FALSE,NA,"De Vos L.","De Vos L.","WGS84","BI","none","none","AFRICA","Burundi","EUROPE",NA,"https://darwinweb.africamuseum.be/object/b3039556-d2c1-4213-9ff9-88935f58e2c1",NA,NA,"4454545186",NA,"VER-FIS","https://darwinweb.africamuseum.be/object/b3039556-d2c1-4213-9ff9-88935f58e2c1",NA,"BE_RMCA_Vert.1996.031.P.0658-0662","RMCA",NA,NA,NA,"Barbus oligogrammus David, 1937",NA,"{ 'donators':'De Vos L.'}",NA,NA,NA,NA,NA,5,NA,"2784e794-f70f-4455-854d-110f8ab37d19","2406d0ea-4647-4181-903d-b523057b208c",NA,"https://ror.org/001805t51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"riv. Rwaba (=Luaba), affl. lac Tanga- nyika, près de Nyanza-Lac;riv. Rwaba (=Luaba), affl. lac Tanganyika, près de Nyanza-Lac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b3039556-d2c1-4213-9ff9-88935f58e2c1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Tanganyika",32896759543.8782,"Barbus oligogrammus"
"1230375267","Barbus litamba Keilhack, 1908",-14,34.916668,"","1aaec653-c71c-4695-9b6e-0e26214dd817","cecc196e-f262-4986-a88a-6adf035dca0e","6adeff08-3d1e-4977-8524-24d3f58ab403","cecc196e-f262-4986-a88a-6adf035dca0e","ZA","EML","2025-01-22T00:53:29.548+00:00","2025-02-06T18:10:32.989+00:00",458,"PRESERVED_SPECIMEN","PRESENT",5205529,1,44,1153,7336,2363128,9240381,9240381,"Enteromius litamba (Keilhack, 1908)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius litamba","Barbus","litamba","SPECIES","SYNONYM","DD",NA,NA,"AFRICA",NA,1993,6,NA,"1993-06",NA,NA,"2010-05-03T10:31:27.000+00:00","2025-02-06T18:10:32.989+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"2956146d-fc21-11e2-ac3f-081965b14959","none","none",FALSE,NA,"Denis Tweddle",NA,"WGS84","MW","none","none","AFRICA","Malawi","AFRICA","SAIAB","2956146d-fc21-11e2-ac3f-081965b14959",NA,NA,"1230375267",NA,"FC","2956146d-fc21-11e2-ac3f-081965b14959",NA,"42105","SAIAB",NA,NA,"4880ba21-fc21-11e2-ac3f-081965b14959","Barbus litamba Keilhack, 1908",NA,NA,NA,NA,NA,NA,"1 of 3 in T136/5",NA,"Africa|Malawi","a90ba963-9569-4b96-8d56-452aa7b83f75","a7d9ed64-4668-41b3-a862-27d87c50bfed","Whole specimen/s - 3","urn:lsid:biocol.org:col:34984","WGS84",NA,NA,"http://grscicoll.org/institutional-collection/national-fish-collection-0",NA,NA,NA,"Geodetic datum assumed to be WGS84.",NA,"SE arm of Lake Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8e30b684-6a54-4aba-aa73-66201c2c736e","386787f1-fc21-11e2-ac3f-081965b14959","Enteromius litamba",NA,"en","PhysicalObject","Enteromius litamba (current)","3f6e74df-fc21-11e2-ac3f-081965b14959","SAIAB",NA,NA,NA,NA,NA,NA,NA,"Collection Manager",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"requires verification",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Malawi",28951795749.1886,"Barbus litamba"
"4454472466","Barbus lineomaculatus Boulenger, 1903",-4.35,29.6,"cdc,gass84,osiic","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","575c52b0-a742-11db-a6ff-b8a03c50a862","96dec937-f8d1-4d18-a8a1-1e9f4ca1aabd","575c52b0-a742-11db-a6ff-b8a03c50a862","BE","EML","2025-02-28T23:01:23.697+00:00","2025-02-28T23:02:17.504+00:00",71,"PRESERVED_SPECIMEN","PRESENT",5207098,1,44,1153,7336,2363128,9582714,9582714,"Enteromius lineomaculatus (Boulenger, 1903)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius lineomaculatus","Barbus","lineomaculatus","SPECIES","SYNONYM","LC","1996-01-01T00:00:00",NA,"AFRICA",NA,1993,8,26,"1993-08-26",238,238,NA,"2025-02-28T23:02:17.504+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"https://darwinweb.africamuseum.be/object/37e8d4bf-3bcb-4948-b1ad-575c128c55da","none","none",FALSE,NA,"De Vos L.","De Vos L.","WGS84","BI","none","none","AFRICA","Burundi","EUROPE",NA,"https://darwinweb.africamuseum.be/object/37e8d4bf-3bcb-4948-b1ad-575c128c55da",NA,NA,"4454472466",NA,"VER-FIS","https://darwinweb.africamuseum.be/object/37e8d4bf-3bcb-4948-b1ad-575c128c55da",NA,"BE_RMCA_Vert.1993.150.P.0956-0957","RMCA",NA,NA,NA,"Barbus lineomaculatus Boulenger, 1903",NA,"{ 'donators':'De Vos L.'}",NA,NA,NA,NA,NA,2,NA,"2784e794-f70f-4455-854d-110f8ab37d19","2406d0ea-4647-4181-903d-b523057b208c",NA,"https://ror.org/001805t51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"riv. Rwaba, à Nyanza-Lac, affl. lac Tanganyika",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37e8d4bf-3bcb-4948-b1ad-575c128c55da",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Tanganyika",32896759543.8782,"Barbus lineomaculatus"
"4454539847","Barbus oligogrammus David, 1937",-4.35,29.6,"cdc,gass84,osiic","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","575c52b0-a742-11db-a6ff-b8a03c50a862","96dec937-f8d1-4d18-a8a1-1e9f4ca1aabd","575c52b0-a742-11db-a6ff-b8a03c50a862","BE","EML","2025-02-28T23:01:23.697+00:00","2025-02-28T23:02:25.568+00:00",71,"PRESERVED_SPECIMEN","PRESENT",5206933,1,44,1153,7336,2363128,9248145,9248145,"Enteromius oligogrammus (David, 1937)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius oligogrammus","Barbus","oligogrammus","SPECIES","SYNONYM","LC","1996-01-01T00:00:00",NA,"AFRICA",NA,1993,9,8,"1993-09-08",251,251,NA,"2025-02-28T23:02:25.568+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"https://darwinweb.africamuseum.be/object/0d64fc51-e6ed-413b-8b49-114ba197e9a6","none","none",FALSE,NA,"De Vos L.","De Vos L.","WGS84","BI","none","none","AFRICA","Burundi","EUROPE",NA,"https://darwinweb.africamuseum.be/object/0d64fc51-e6ed-413b-8b49-114ba197e9a6",NA,NA,"4454539847",NA,"VER-FIS","https://darwinweb.africamuseum.be/object/0d64fc51-e6ed-413b-8b49-114ba197e9a6",NA,"BE_RMCA_Vert.1993.150.P.1118-1135","RMCA",NA,NA,NA,"Barbus oligogrammus David, 1937",NA,"{ 'donators':'De Vos L.'}",NA,NA,NA,NA,NA,18,NA,"2784e794-f70f-4455-854d-110f8ab37d19","2406d0ea-4647-4181-903d-b523057b208c",NA,"https://ror.org/001805t51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"riv. Rwaba, à Nyanza-Lac, affl. lac Tanganyika",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0d64fc51-e6ed-413b-8b49-114ba197e9a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Tanganyika",32896759543.8782,"Barbus oligogrammus"
