"SpeciesName","Genus","Species","Longitude","Latitude","datasetKey"
"Dubautia imbricata subsp. acronaea G.D.Carr","Dubautia","imbricata_acronaea",-159.585008,22.12859,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia imbricata subsp. acronaea G.D.Carr","Dubautia","imbricata_acronaea",-159.425629,22.003194,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia imbricata subsp. acronaea G.D.Carr","Dubautia","imbricata_acronaea",-159.422524,22.168997,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia imbricata subsp. acronaea G.D.Carr","Dubautia","imbricata_acronaea",-159.529371,22.173972,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia imbricata subsp. imbricata","Dubautia","imbricata_imbricata",-159.507,21.9877,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia kalalauensis B.G.Baldwin & G.D.Carr","Dubautia","kalalauensis",-159.71572,22.088473,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia kalalauensis B.G.Baldwin & G.D.Carr","Dubautia","kalalauensis",-159.669745,22.126977,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia kalalauensis B.G.Baldwin & G.D.Carr","Dubautia","kalalauensis",-159.67141,22.056494,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia kalalauensis B.G.Baldwin & G.D.Carr","Dubautia","kalalauensis",-159.636222,22.148917,"d415c253-4d61-4459-9d25-4015b9084fb0"
"Dubautia kalalauensis B.G.Baldwin & G.D.Carr","Dubautia","kalalauensis",-159.633,22.1333,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia kalalauensis B.G.Baldwin & G.D.Carr","Dubautia","kalalauensis",-159.63622,22.14892,"90c853e6-56bd-480b-8e8f-6285c3f8d42b"
"Dubautia kalalauensis B.G.Baldwin & G.D.Carr","Dubautia","kalalauensis",-159.63622,22.148916,"83a49751-4282-481e-a847-1c5c224a0551"
"Dubautia kalalauensis B.G.Baldwin & G.D.Carr","Dubautia","kalalauensis",-159.64,22.15,"7bd65a7a-f762-11e1-a439-00145eb45e9a"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.402898,22.138016,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.439751,22.003136,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.548259,22.144961,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.453709,22.124986,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.425613,22.166565,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.592861,22.180688,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.446482,22.142217,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.56367,22.029351,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.438133,22.095763,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.517279,22.053895,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.649994,22.14,"d415c253-4d61-4459-9d25-4015b9084fb0"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.649994,22.139999,"cd6e21c8-9e8a-493a-8a76-fbf7862069e5"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.64637,22.142625,"9781ce05-2379-4a10-ab3b-c91346510df8"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.638426,22.132929,"9781ce05-2379-4a10-ab3b-c91346510df8"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.639931,22.14409,"9781ce05-2379-4a10-ab3b-c91346510df8"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.646874,22.150987,"8567736a-23db-4ab2-aa13-888d3123be1b"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.6019,22.0681,"cafff6a5-1fa4-4a90-a2b3-f3db78b93d02"
"Dubautia knudsenii Hillebr.","Dubautia","knudsenii",-159.5,22.06667,"15f819bd-6612-4447-854b-14d12ee1022d"
"Dubautia knudsenii subsp. filiformis G.D.Carr","Dubautia","knudsenii_filiformis",-159.493,22.0625,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia knudsenii subsp. filiformis G.D.Carr","Dubautia","knudsenii_filiformis",-159.511,22.1006,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia knudsenii subsp. filiformis G.D.Carr","Dubautia","knudsenii_filiformis",-159.576264,22.119868,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii subsp. filiformis G.D.Carr","Dubautia","knudsenii_filiformis",-159.557889,22.216941,"d415c253-4d61-4459-9d25-4015b9084fb0"
"Dubautia knudsenii subsp. filiformis G.D.Carr","Dubautia","knudsenii_filiformis",-159.487,22.042,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia knudsenii subsp. knudsenii","Dubautia","knudsenii_knudsenii",-159.591646,22.025786,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii subsp. knudsenii","Dubautia","knudsenii_knudsenii",-159.593807,22.021612,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii subsp. knudsenii","Dubautia","knudsenii_knudsenii",-159.52955,22.151973,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii subsp. knudsenii","Dubautia","knudsenii_knudsenii",-159.637052,22.113913,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii subsp. knudsenii","Dubautia","knudsenii_knudsenii",-159.651113,22.164355,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii subsp. knudsenii","Dubautia","knudsenii_knudsenii",-159.678423,22.157281,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii subsp. knudsenii","Dubautia","knudsenii_knudsenii",-159.688736,22.064519,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii subsp. knudsenii","Dubautia","knudsenii_knudsenii",-159.649994,22.14,"d415c253-4d61-4459-9d25-4015b9084fb0"
"Dubautia knudsenii subsp. knudsenii","Dubautia","knudsenii_knudsenii",-159.65,22.14,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia knudsenii subsp. knudsenii","Dubautia","knudsenii_knudsenii",-159.440167,22.179865,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii subsp. nagatae (H.St.John) G.D.Carr","Dubautia","knudsenii_nagatae",-159.433269,22.129666,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii subsp. nagatae (H.St.John) G.D.Carr","Dubautia","knudsenii_nagatae",-159.423282,22.174649,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia knudsenii subsp. nagatae (H.St.John) G.D.Carr","Dubautia","knudsenii_nagatae",-159.579192,22.185622,"d415c253-4d61-4459-9d25-4015b9084fb0"
"Dubautia knudsenii subsp. nagatae (H.St.John) G.D.Carr","Dubautia","knudsenii_nagatae",-159.600006,22.17,"d415c253-4d61-4459-9d25-4015b9084fb0"
"Dubautia knudsenii subsp. nagatae (H.St.John) G.D.Carr","Dubautia","knudsenii_nagatae",-159.393,22.1097,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia knudsenii subsp. nagatae (H.St.John) G.D.Carr","Dubautia","knudsenii_nagatae",-159.399994,22.12,"d415c253-4d61-4459-9d25-4015b9084fb0"
"Dubautia knudsenii subsp. nagatae (H.St.John) G.D.Carr","Dubautia","knudsenii_nagatae",-159.39,22.12,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.758108,22.063613,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.616457,22.03766,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.560499,22.137041,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.525394,22.05713,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.684277,22.030251,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.6,22.1106,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.454496,22.05117,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.45436,22.0587,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.510912,22.096448,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.477594,22.026002,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.68,22.14,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.68,22.14,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.61,22.12,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.6,22.12,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.514035,22.101611,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.418024,22.084053,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.731707,22.094229,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.64418,22.0691,"46239994-a621-4d41-9556-e53e0e9bed63"
"Dubautia laevigata A.Gray","Dubautia","mendacoides",-159.346382,22.155407,"90c853e6-56bd-480b-8e8f-6285c3f8d42b"
"Dubautia laevigata A.Gray","Dubautia","mendacoides",-159.369715,22.16552,"d415c253-4d61-4459-9d25-4015b9084fb0"
"Dubautia laevigata A.Gray","Dubautia","laevigata",-159.5,22.06667,"15f819bd-6612-4447-854b-14d12ee1022d"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.620247,22.16647,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.702753,22.026031,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.732363,22.054986,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.547072,21.995948,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.658313,22.1136,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.430283,22.102248,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.683,22.1339,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.502125,22.022545,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.555499,22.169502,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.641,22.1197,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.593,22.1148,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-155.252335,19.409672,"39c43f87-ad33-48f6-867c-29768e1f06d1"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-155.273159,19.34266,"39c43f87-ad33-48f6-867c-29768e1f06d1"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.651031,22.129255,"9781ce05-2379-4a10-ab3b-c91346510df8"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.6175,22.154722,"9781ce05-2379-4a10-ab3b-c91346510df8"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.520278,22.046389,"43fb301d-0354-45bc-94d2-dd50f3142a50"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.597511,22.065308,"90c853e6-56bd-480b-8e8f-6285c3f8d42b"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-155.5,19.58333,"63e9e22d-a649-4087-b39e-acb1651af077"
"Dubautia latifolia (A.Gray) D.D.Keck","Dubautia","latifolia",-159.52917,22.08333,"f577c9f3-ae71-4278-b6bf-512ba1dfaa21"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-158.147998,21.503012,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-158.144798,21.506083,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-158.144881,21.506682,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-158.147517,21.503611,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.835259,21.448634,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.928813,21.590882,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-159.577063,22.0917,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.925492,21.533072,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-158.098298,21.419757,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-156.514651,20.841426,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-156.4518,20.801099,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-156.53195,20.862268,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-158.111952,21.565148,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.907187,21.507801,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-158.147474,21.503688,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-159.603737,22.166668,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-159.681282,22.054162,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.940189,21.515774,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.944371,21.59467,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.921381,21.578464,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.899274,21.576435,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.944547,21.413816,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-156.487244,20.925022,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-156.59266,20.86839,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-156.513783,20.875214,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.80664,21.410314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.850945,21.47578,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.923309,21.534674,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.873981,21.455387,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.890369,21.474968,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-158.144639,21.506662,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-158.039705,21.401881,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-158.14741,21.503675,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.929717,21.533243,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.804043,21.44775,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-159.528748,22.05937,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-156.95814,21.169892,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.839917,21.416722,"677aece2-a65b-4b78-b391-0f2e21a2b7ed"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-158.142341,21.508491,"9781ce05-2379-4a10-ab3b-c91346510df8"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-158.142393,21.508339,"9781ce05-2379-4a10-ab3b-c91346510df8"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-157.8,21.3,"07fd0d79-4883-435f-bba1-58fef110cd13"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-156.331944,20.798333,"aab0cf80-0c64-11dd-84d1-b8a03c50a862"
"Dubautia laxa Hook. & Arn.","Dubautia","laxa",-159.496129,22.070643,"d415c253-4d61-4459-9d25-4015b9084fb0"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-157.94856,21.462964,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-157.80689,21.411758,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-157.885778,21.413396,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-157.925,21.5331,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-157.92,21.5342,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-157.76639,21.30815,"df582950-3b58-11dc-8c19-b8a03c50a862"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-157.9,21.5667,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-157.917,21.5667,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-157.787887,21.323524,"9781ce05-2379-4a10-ab3b-c91346510df8"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-157.787887,21.323524,"8567736a-23db-4ab2-aa13-888d3123be1b"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-158,21.5,"07fd0d79-4883-435f-bba1-58fef110cd13"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-157.930441,21.614016,"90c853e6-56bd-480b-8e8f-6285c3f8d42b"
"Dubautia laxa subsp. bryanii (Sherff) G.D.Carr","Dubautia","laxa_bryanii",-157.9,21.6,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.551613,22.195528,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.538662,22.121941,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.442128,22.146619,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.605166,22.167096,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.524109,22.06053,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.467663,22.133415,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.502813,22.123609,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.553644,22.192432,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.500732,22.168394,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.578926,22.06448,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.426117,22.089765,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.479213,22.185395,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.603,22.1666,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.49,22.03,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.520611,22.188986,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.575847,22.164848,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.499,22.0704,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.410851,22.168436,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.520162,22.002714,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.594,22.1506,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-158.146,21.5028,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.495462,21.973733,"9781ce05-2379-4a10-ab3b-c91346510df8"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.495462,21.973733,"8567736a-23db-4ab2-aa13-888d3123be1b"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-156.93333,20.83333,"f577c9f3-ae71-4278-b6bf-512ba1dfaa21"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-158.1,21.4,"07fd0d79-4883-435f-bba1-58fef110cd13"
"Dubautia laxa subsp. hirsuta (Hillebr.) G.D.Carr","Dubautia","laxa_hirsuta",-159.494115,22.069245,"90c853e6-56bd-480b-8e8f-6285c3f8d42b"
"Dubautia laxa subsp. laxa","Dubautia","laxa_laxa",-156.57,20.93,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia laxa subsp. laxa","Dubautia","laxa_laxa",-156.57,20.93,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Dubautia laxa subsp. laxa","Dubautia","laxa_laxa",-156.654,20.9372,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia laxa subsp. laxa","Dubautia","laxa_laxa",-156.30281,20.879831,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia laxa subsp. laxa","Dubautia","laxa_laxa",-157.789,21.3539,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia laxa subsp. laxa","Dubautia","laxa_laxa",-156.594,20.9094,"b929f23d-290f-4e85-8f17-764c55b3b284"
"Dubautia laxa subsp. laxa","Dubautia","laxa_laxa",-156.85,21.0833,"b929f23d-290f-4e85-8f17-764c55b3b284"
