"name","TRI","mean_elev","median_elev","min_elev","max_elev","Nearest_Dist","nearest_occ","richness","area","mean_csi","sd_csi","bp"
"Caja de Muertos",14.3305671811104,13.5034722222222,9,-2,62,36959.988271389,36959.988271389,0,1552431.009,0.136704877018929,0,0
"Canouan",43.4084798822601,54.7607449856734,44,0,234,11167.055292176,0,1,7652446.683,0.157245323061943,0,0
"Carriacou Island",33.9122088767147,66.6116751269035,48,1,285,8625.80358257219,29859.5860307098,0,32353627.48,0.152968920767307,0.00359058485505221,0
"Castle",16.3159921668997,5.25,6,-230,59,49340.5611195666,49340.5611195666,0,2035792.131,0.135752066969872,0.0637077432162181,0
"Cat",6.34740276040263,11.1974719940785,9,-245,110,50991.9310001613,0,3,358909356.8,0.132290760800242,0.00875609198780273,0
"Cave Cay",7.66006486083186,9.13488372093023,9,2,19,4476.87955004868,52766.0201482616,0,1093158.511,0.134077347815037,0.00474667290970604,0
"Cay Sal",4.44794677722792,5.38056680161943,5,2,11,58233.2395657715,239948.36330268,0,1256102.559,0.139804422855377,0,0
"Cayeria Las Cayamas",3.04185889426805,4.84897671136203,5,-3,10,2967.44438912204,106232.157057111,0,7389768.892,0.132527098059654,0,0
"Cayeria Las Cayamas.1",3.22049195462873,5,5,0,10,2200.82973095925,109030.875103566,0,1668465.655,0.13369719684124,0,0
"Cayeria Las Cayamas.2",3.8720918366297,5.51470588235294,5,-2,16,2200.82973095925,111033.255025921,0,3865233.498,0.134408660233021,0.00100616117778845,0
"Cayman Brac Island",7.33314759797618,23.6418492138153,23,-49,53,25798.1397147257,0,1,39200085.32,0.157625257968903,0,0
"Cayo Alacrán Chico",9.67896084000532,6.42663378545006,6,-39,102,6638.13666335349,42985.6623201738,0,4215199.48,0.127363532781601,0,0
"Cayo Algodón Grande",4.12978680547371,0.026281208935611,0,-34,5,36069.7591523008,60917.2171371842,0,3964088.719,0.148161843419075,0,0
"Cayo Anclitas",5.9007329140624,1.78630136986301,2,-38,24,6311.15914148803,88435.4033962988,0,1904968.503,0.14781741797924,0,0
"Cayo Antón Chico",3.90944585492534,3.05376344086022,3,-1,7,5571.6048804252,41881.7388743917,0,1420390.387,0.13128100335598,0.000941960990794226,0
"Cayo Antón Grande",2.61280793649949,2.46866485013624,2,0,7,5571.6048804252,37326.8759805109,0,1908113.813,0.135133009403944,0.00472375098593107,0
"Cayo Ávalos",6.06613555223839,6.19269102990033,6,0,15,5742.97377761642,70499.2865282028,0,1568075.821,0.136322773993015,0.00151717193436757,0
"Cayo Bahía de Cádiz",3.98655892342893,5.70468890892696,6,-1,13,6113.41609537001,223881.694252339,0,11486129.93,0.128534495830536,0,0
"Cayo Balandras",2.20907074332237,1.41,1,-1,4,3612.4726055506,24099.284037373,0,1596579.235,0.146199949085712,0.000479620599341846,0
"Cayo Blanco",4.0428878236606,5.54137115839243,5,-1,17,4016.25606328421,256932.137845072,0,4343794.073,0.138353660702705,0.00110196030879087,0
"Cayo Blanquizal",3.60276886531801,4.97272727272727,4,0,15,8752.29460509665,215159.626243395,0,6810859.328,0.128818571567535,0,0
"Cayo Boca Ciega",2.78410384975947,2.54807692307692,2,0,7,4605.68778295484,69579.8993027837,0,1094832.998,0.140253007411957,0.01605480740936,0
"Cayo Botella",2.7469715414349,3.3300373544276,3,-1,11,6756.88383007704,23230.5387849138,0,23572077.79,0.124150507152081,0,0
"Cayo Cabezos",5.46882030786078,4.55740922473013,5,-78,45,5230.98712513822,235186.361572944,0,5261478.393,0.131640091538429,0.00271289869831087,0
"Cayo Campos",11.2850815486442,5.86708860759494,7,-338,31,5423.16245000234,56549.6309717555,0,9049447.143,0.140573370456696,0.00770225659437156,0
"Cayo Cantiles",3.89305756456874,6.42074210043267,6,-7,17,13479.1083443571,83001.4118557926,0,39727811.33,0.130848750472069,0.00409487874833905,0
"Cayo Coco",2.9664336555147,6.3099073548875,6,-13,15,23230.5387849138,0,4,273981518.5,0.126831223758367,0.0017921845921458,0
"Cayo Coco.1",5.07245361014351,5.60621761658031,5,-2,27,8627.60456799099,65916.2639702076,0,4981876.509,0.146755516529083,0.00221337091000678,0
"Cayo Coco.2",5.47588417488539,7.43813015582035,7,-5,15,5253.96777393354,44698.9754876143,0,5675449.343,0.142736062407494,0,0
"Cayo Coruita",5.79221889043699,6.33242506811989,6,-10,27,6418.84045781553,153691.545589787,0,1892230.798,0.123093781371911,0.00162670126407268,0
"Cayo Cruz",4.14241434612376,1.82951871657754,2,-105,73,13439.8877044265,70871.6517841877,0,24288255.3,0.135640829801559,0,0
"Cayo Cruz del Padre",3.7547907848873,5.43427230046948,5,-1,11,3327.67331067223,262954.506582452,0,2202317.325,0.133985862135887,0.00155258453202006,0
"Cayo Cuarto",5.66077495050087,4.96402877697842,5,-5,27,3582.57398681204,63735.2990472672,0,2150029.318,0.132987678050995,0.00108512108630918,0
"Cayo de Buenavista",4.39784014215302,6.05575905575906,6,-6,14,13472.9099902453,181403.956758744,0,12723508.43,0.153764590620995,0,0
"Cayo de la Cruz",3.19250714844762,4.4171270718232,4,0,8,3502.33526784222,168311.359529742,0,1890709.62,0.131703048944473,0.00304264421427421,0
"Cayo de la Pipa",4.28244285951785,4.289972899729,4,0,9,10631.6383274698,50576.4107564416,0,1879027.466,0.127025280147791,0.00544858943092988,0
"Cayo de los Indios",11.4577256452129,6.68937644341801,7,-114,57,27652.201854732,38985.4920136009,0,4535321.738,0.137194983661175,0.000201072077533348,0
"Cayo de Navío",5.03502956430481,5.42595978062157,5,-1,14,5392.59521747404,34205.6292645122,0,2811416.187,0.124800279736519,0,0
"Cayo del Cristo",5.62686850715961,5.171875,5,-14,11,2530.54146017564,171473.490552087,0,2301980.305,0.135811820626259,0.00879650971771031,0
"Cayo del Masío",3.25575023440234,6.20043572984749,6,2,13,9517.72524937218,136365.113290498,0,11887418.93,0.125034030526876,0.00225766462645462,0
"Cayo del Medio de Marcos",2.7395461083166,3.10385756676558,3,0,7,4055.2544715224,129996.275248163,0,1753906.653,0.122376147657633,0.00190915213877829,0
"Cayo del Pasaje",4.65526747118149,8.27678571428571,8,4,13,8695.50977187921,92049.1739701943,0,1147940.928,0,0,0
"Cayo del Rosario",4.03064684697662,7.03389322135573,7,-1,51,8303.60724259874,98126.8880788095,0,17362005.02,0.129420898854733,0.000921340645160271,0
"Cayo Diego",8.76108191928592,8.9478672985782,9,1,26,2338.07209105823,174807.671505723,0,1105692.748,0.133917264640331,0.00404749883975881,0
"Cayo Diego Pérez",3.72149277347681,6.33118625872249,6,-5,13,3345.4109802416,138320.663134881,0,9688166.845,0.12840761244297,0,0
"Cayo Divisa de Piedra",4.58358909701573,8.29770992366412,8,4,14,7476.02790251371,102743.687331343,0,1357524.399,0.12794304639101,0.00134691844799902,0
"Cayo Doña María",6.80435297779135,7.38288288288288,7,1,17,5392.59521747404,31372.2491120262,0,1144591.249,0.131385564804077,0.00959049430522968,0
"Cayo El Sapo",3.7122196368692,2.40923824959481,2,-81,18,8618.05096581373,31701.9774947066,0,6410554.452,0.126233369112015,0.00106106699534944,0
"Cayo Empalizada de Sotavento",3.72104293661167,4.7159501807955,4,-11,25,6748.59784816072,186952.855456566,0,12880969.02,0.127884104847908,0,0
"Cayo Ernest Thaelmann",7.48482130986863,4.34698275862069,5,-186,32,11417.3816473885,157410.093698329,0,12064926.16,0.132102366536856,0.00575154898031351,0
"Cayo Esquivel del Sur",3.66180963034175,5.86581469648562,6,-5,46,6234.8828758535,178169.375141656,0,11281205.84,0.130752858519554,0.00288460009570192,0
"Cayo Estopa",6.32256443288001,7.27298050139276,7,-17,28,7476.02790251371,108008.532581064,0,1881977.225,0.132415622472763,0.000140559739783832,0
"Cayo Flamenco",5.79151402329499,5.97169811320755,6,1,11,3345.4109802416,136170.354980998,0,1105413.515,0.126726914197206,0.00574897238249967,0
"Cayo Fragoso",2.86902388056324,1.84528161596134,2,-24,17,21589.9568755701,109155.807461885,0,83451244.15,0.122062457725406,0.00081440440521491,0
"Cayo Francés",7.99551933603896,7.30234438156831,7,-29,56,4219.57748425847,79513.8784314624,0,6403057.903,0.130010353401303,0.00599239909339363,0
"Cayo Galindo",3.62140904766041,5.01943114615601,5,-18,27,3327.67331067223,265344.538517853,0,18327799.15,0.132476329803467,0,0
"Cayo Genovés",4.44211457947779,4.76368715083799,4,-64,23,5956.83960220443,258242.411137525,0,9247531.21,0.135711709658305,0.00117813483489756,0
"Cayo Grande",5.16820138356625,3.56489151873767,3,-43,14,9808.52679547894,77486.4710943461,0,13328614.35,0.148750339945157,0.0118073261039805,0
"Cayo Grande.1",2.69822113908054,2.31420765027322,2,-2,10,3978.52235273733,72493.1065055053,0,3824906.474,0.152384868264198,0.0193998200547135,0
"Cayo Grande.2",4.83054383021714,2.24604966139955,2,-9,10,3978.52235273733,72318.6634562921,0,2383435.652,0.157655095060666,0.025390938448883,0
"Cayo Grande.3",6.42806132310315,8.26315789473684,8,0,16,3317.78356150586,37640.7852493856,0,1996853.197,0.129496504863103,0.0044604122402265,0
"Cayo Grande.4",6.12848591086376,8.31024096385542,8,1,15,6134.42493739803,39007.9081380866,0,3419264.817,0.126152534037828,0.0029001819845773,0
"Cayo Grande.5",11.703410576279,8.53795379537954,9.5,-66,131,6638.13666335349,39033.9328094397,0,3134632.225,0,0,0
"Cayo Guajaba",4.03972811244014,4.25952271684259,3,-114,309,9741.07442905636,117280.138141469,0,90699469.25,0.133509566386541,0.00312114811757905,0
"Cayo Guanal",6.83950517013925,2.35725429017161,2,-17,74,9016.96389061045,58417.7418255416,0,3308794.432,0.137312471866608,0.00571713997118668,0
"Cayo Guao",2.71789745623324,1.99159663865546,2,-1,6,5329.70906984099,128876.897016494,0,1876282.722,0.133693307638168,0.000401343364944988,0
"Cayo Guásimas",3.08712533668235,2.00673400673401,2,0,7,5080.87093103281,19290.8916927163,0,1551781.336,0.14471485465765,0.00109178250053833,0
"Cayo Guillermo",3.28742786194883,3.85808238144687,3,-4,14,6756.88383007704,26245.9238188596,0,14966654.59,0.124933652579784,0,0
"Cayo Güincho",2.94878777590665,2.58181818181818,3,0,5,19438.3596252026,140728.764844313,0,1430393.195,0.143370129168034,0.000589118111773149,0
"Cayo Guzmán",4.38361882306635,5.31875,5,0,12,5284.39455547563,102384.359418523,0,3341265.067,0.131471797823906,0.000138747425297863,0
"Cayo Hachuela",5.96063613891602,4.92558983666062,5,-26,37,1981.75578538592,163702.577513695,0,2873997.859,0.12976373359561,0.00314459715365408,0
"Cayo Hicacos",8.11379903788844,5.8712715855573,6,-59,11,4108.08505918496,50824.7431480676,0,3329399.676,0.138286873698235,0.00526957832246857,0
"Cayo Iguana",2.49496291700906,2.97084548104956,3,-1,8,5959.9121219136,57965.9515970975,0,5308302.256,0.127581104636192,0.00380014233208279,0
"Cayo Iguana.1",2.82259265329343,4.26161202185792,4,1,13,2530.54146017564,172080.992085757,0,7584094.451,0.128158822655678,0,0
"Cayo Inés de Soto",41.1064342820324,11.4988789237668,8,-1560,640,3089.08274146861,159462.252645726,0,4612726.067,0.125889778137207,0.0025636933225303,0
"Cayo Juan Ruíz",9.91850326885412,7.43703703703704,7,-6,76,29689.0196633024,109586.884801576,0,2097988.318,0.123765587806702,0,0
"Cayo Judas",2.73766807429032,3.62542182227222,3,-2,15,28710.9576634478,29594.1543035386,0,9194054.227,0.143270075321198,0.00552688883997128,0
"Cayo Jutias",6.63925585443856,7.50409836065574,7,-1,23,2338.07209105823,173351.569920347,0,1272891.968,0.136779278516769,0,0
"Cayo La Aguada",3.92006590464568,4.71853546910755,5,0,9,5143.07165880034,90510.1823353012,0,2261549.903,0.126411352306604,0.00276953839343886,0
"Cayo La Alegría",3.53146317241729,2.22353375138325,2,-13,45,4700.13255655955,106244.298956978,0,14028361.2,0.129760265350342,0,0
"Cayo La Grifa",12.077886646039,7.24766355140187,7,-16,29,3582.57398681204,60976.0305940352,0,1113530.589,0.13420407474041,0,0
"Cayo La Potala",3.62139307500473,3.7668513388735,3,-35,54,4219.57748425847,79002.0605573201,0,11189178.14,0.126834693054358,0.00357615133631178,0
"Cayo La Vieja Pepilla",4.34243680304344,4.53211009174312,5,-10,12,3889.10332808655,64649.4077328402,0,1111898.467,0.127721905708313,0,0
"Cayo La Yana",4.01199127917498,5.9392789373814,6,-1,11,8084.25930757054,201163.195930176,0,2689956.026,0.125762606660525,0.00160263753363575,0
"Cayo Lanzanillo",4.89131610122269,6.04191616766467,6,-5,20,7168.10074574279,147437.810015002,0,1753310.376,0.130388759076595,0.00501548550950852,0
"Cayo Largo",9.14867936794845,5.98088584234115,6,-526,128,17957.2328891362,140052.093274507,0,39517975.73,0.131856007501483,0.00652720769497462,0
"Cayo Las Caguamas",6.41817317164696,0.516516516516517,1,-107,7,27944.1114243243,128265.441913846,0,7023504.21,0.146097315209252,0.0120573667244369,0
"Cayo Las Picúas",2.98518056480597,4.79255319148936,5,-4,16,7336.20584682495,195464.687897645,0,8766091.61,0.127343133091927,0,0
"Cayo Levisa",13.3493352380243,3.90990990990991,3,-21,23,7904.95042145968,151826.695714893,0,1731444.393,0.130545908585191,0.0111392378667267,0
"Cayo Los Cayuelos",5.72625853434021,0.675925925925926,0,-15,15,4585.07548095914,84968.3968492983,0,1686202.203,0.124082267284393,0,0
"Cayo Los Quitasoles",4.34662255739242,5.52904929577465,5,-5,56,2293.47882770169,156124.788276456,0,5826210.466,0.128616643448671,0.00327341619167893,0
"Cayo Lucas",5.00167201166418,2.42943305186972,2,-9,24,4627.33389371443,85513.2962414472,0,4292803.372,0.126513677338759,0.00143867613360996,0
"Cayo Luis Pena",40.8108232572967,39.8549019607843,30,1,139,4703.7745178971,23318.7108054045,0,1330382.106,0.146071590483189,0.00705410749855621,0
"Cayo Majá",4.43797826221387,4.89016018306636,5,-9,11,3889.10332808655,68535.8230216577,0,2316562.926,0.127850726246834,0.000182179752688339,0
"Cayo Mal País",3.79992045480994,4.26329113924051,4,1,10,18442.5646851177,101964.917517515,0,2060135.147,0.128404532869657,0.00260313850244778,0
"Cayo Mangle Alto",4.27566328307226,3.1548357454629,3,-79,22,10110.289674179,82254.4833351415,0,22833541.6,0.147023573517799,0.00178647846783127,0
"Cayo Marcos",3.30493185598454,2.66523911491792,3,-3,8,3836.11400480219,132825.497328149,0,7271350.602,0.1206124573946,0,0
"Cayo Mariposa",3.15517406085119,4.52045826513912,4,1,10,1981.75578538592,164948.110665987,0,3168244.806,0.128549247980118,0.00141750388254264,0
"Cayo Matías",4.22378605204564,6.79957657021877,7,-7,20,7265.02733995725,43228.1338434279,0,7399346.687,0.142552614212036,0,0
"Cayo Medano de Casiguas",4.1186851386682,4.60051216389245,4,-4,30,7904.95042145968,150370.143910716,0,4041593.418,0.12224855273962,0.000499840549914948,0
"Cayo Media Luna",3.68083047136488,3.77667984189723,4,-6,8,22397.4494503505,159499.436248581,0,2638218.309,0.139137491583824,5.75936684901367e-05,0
"Cayo Mégano Grande",2.90760017623329,2.63078930202218,3,-18,10,10161.041449278,57067.1830257306,0,7959586.181,0.13194440305233,6.87625833455236e-05,0
"Cayo Miraflores",56.5077612115558,-2.03660322108346,1,-292,11,6311.15914148803,92270.2656273233,0,3604318.426,0.172992195934057,0.0203901044956643,0
"Cayo Moa Grande",8.83165052235818,4.79118329466357,5,-56,26,167804.387327301,167804.387327301,0,2269522.199,0.177230849862099,0,0
"Cayo Montañés",3.55353521704674,4.38214285714286,4,2,9,4700.13255655955,108229.137272831,0,1483853.655,0.137107022106647,0.00487058464432806,0
"Cayo Norte",32.938666347782,31.4034334763948,24,1,94,4232.50640941703,30816.1075940365,0,1238858.408,0.145720019936562,0.00532208315302809,0
"Cayo Palma",5.38566573014927,7.95460277427491,8,-2,15,4108.08505918496,51403.2376450297,0,4130387.756,0.128111317753792,0,0
"Cayo Paredón Grande",3.2386233488542,2.23624235686493,2,-34,13,8420.90419649714,29435.6753104967,0,9396602.5,0.130011260509491,0,0
"Cayo Piedra del Obispo",5.59074407303271,5.07564766839378,5,-44,25,6748.59784816072,193178.460341209,0,4961629.433,0.129538029432297,0,0
"Cayo Piedra Grande",29.8897822605025,-0.399193548387097,2,-151,35,9097.63790147454,97215.6857859071,0,1284657.467,0.176054283976555,0.0364923430209755,0
"Cayo Providencia",14.6271759910423,3.07594936708861,3,-42,64,3612.4726055506,23721.6759083633,0,1255912.779,0.1476129591465,0,0
"Cayo Pueblo Viejo",5.68897458560134,2.4004400440044,2,-76,31,5426.48099039398,79879.6922315697,0,4670035.977,0.12891131080687,0.00429829235234312,0
