"name","TRI","mean_elev","median_elev","min_elev","max_elev","Nearest_Dist","nearest_occ","richness","area","mean_csi","sd_csi","bp"
"Cayos de la Enfermeria",6.61833971501751,7.60227272727273,7,-19,21,3889.36165179587,177147.678750834,0,1818084.187,0.125874638557434,0,0
"Cayos de la Herradura",3.77331589965176,3,3,-1,23,5781.10729945141,106267.959202799,0,2571273.184,0.134524937719107,0.00592338542970957,0
"Cayos de las Cinco Leguas",3.03693597453817,6.2312661498708,6,1,12,5956.83960220443,258622.519360462,0,8006332.164,0.136045388877392,4.3442864102604e-05,0
"Cayos de San Felipe",6.66388246168132,6.84424379232506,7,-54,21,8627.60456799099,374707.137579735,0,2310849.835,0.146842151880264,0.00243280038974583,0
"Cayos Dromedarios",2.83445458874924,4.85337552742616,5,0,13,2994.10093259787,179740.984570598,0,9815479.181,0.128399167209864,0.000932045298006796,0
"Cayos Falcones",3.78096616009943,4.23826714801444,4,-5,11,5230.98712513822,241740.210527604,0,2848849.166,0.129622310400009,0.00142694477660908,0
"Cayos Jutias",3.91793481788001,5.32902033271719,5,-4,12,2293.47882770169,176949.121594554,0,2807947.644,0.130863785743713,0.00518176536359612,0
"Cayos Pajonal",2.60238736275988,0.839491916859122,1,-2,11,3836.11400480219,160598.036121407,0,4487010.744,0.124600785473982,0.00482591643254388,0
"Cayos Pingues",3.00833086513024,1.72099447513812,2,-4,6,3275.73698700061,119479.426090433,0,1914373.787,0.147167578339577,0,0
"Chacachacare",97.3512715678483,80.9519890260631,74,-548,469,6854.45422331497,133529.637384546,0,4028657.927,0.166770957410336,0.000166385221208882,0
"Coakley Cay",4.91969932760283,4.31772575250836,4,-7,12,19023.6330974545,139150.532526745,0,1541031.437,0.135671600699425,0.00445513262184405,0
"Compass Cay",6.95941184050147,8.03189493433396,7,-3,21,2638.19943896417,34897.3577282442,0,2729525.44,0.128111571073532,0,0
"Conception Island",5.31465857249288,3.67918858001503,3,-9,19,31429.5768525805,66976.564894414,0,6845071.73,0.159791853278875,0.0158415893528786,0
"Cooper",50.8623392842033,42.0545454545455,30,-1,146,7605.45623102008,13559.7478347664,0,1483777.013,0.170661464333534,0.0336956340547664,0
"Cotton Cay",9.53202680781879,11.4867256637168,11,-14,24,8630.3800727108,218291.164904152,0,1735666.783,0.151530489325523,0.0104041248680321,0
"Crooked",2.42700904465857,2.89795918367347,3,0,7,2079.605698065,160179.393200064,0,3045141.808,0.141107444961866,0.00229317770274021,0
"Crooked Island",4.34959683058601,5.12370417322674,4,-37,135,22072.6704416477,147137.224554141,0,252842055.2,0.147560934935297,0.0139330213394374,0
"Cross Cays",3.25683075954942,-0.326848249027237,0,-6,3,1605.02114420648,87531.8460546528,0,1297990.575,0.175111025571823,0,0
"Cuba",11.4317957384119,104.406612138587,54,-1955,2140,19290.8916927163,0,55,1.05233e+11,0.148799694047426,0.0163760148403453,1
"Current Island",8.00043964549019,8.81126914660832,9,-94,114,17254.7706601117,0,1,9313730.837,0.125691786408424,0,0
"Darby Island",8.77083961074763,9.61137440758294,9,-17,25,3688.52280350414,89446.9504931828,0,3252194.706,0.141373172402382,0,0
"de Culebra",32.5921464298324,44.7140897511268,38,-5,190,4703.7745178971,59155.1870360859,1,27118805.85,0.151273988187313,0.000303193891475244,0
"Dellis Cay",2.58946877551139,3.75318066157761,4,1,7,2643.78828246847,343157.097747849,0,2005831.744,0.214831098914146,0,0
"Dog Island",11.2966102397442,12.31,10,-4,32,21966.0152505749,21966.0152505749,0,2104009.567,0.143318846821785,0.00123195238197343,0
"Dominica",63.4398623846722,353.985473353467,318,-181,1419,54141.6482634618,0,2,753454493.5,0.160306494025623,0.0103322263887038,0
"East Caicos",3.52895704917876,5.97644234574089,5,-18,85,18638.9147508081,309667.976267658,0,197458120.8,0.17162404412573,0.00386295344260222,0
"Elbow Cay",7.56550810457599,9.14673242909988,8,0,26,4167.85714242653,32878.4732372722,0,4077013.436,0.151520481705666,0.0190692660589974,0
"Eleuthera",6.58706119225495,11.8739483933215,10,-225,125,54782.1916809776,56935.1430490466,2,431551463,0.130428548724878,0.00931751842494934,0
"Frazer?s Hog Cay",5.1269196775242,4.98742554599603,4,-12,15,9006.35470362924,103804.628599592,0,7636619.954,0.148679319024086,0.0213318792955884,0
"Gaspar Grande",39.8243469245703,42.307392996109,39,2,98,4571.07391161921,125653.052310534,0,1406764.278,0.17224109172821,0.000817880668778154,0
"Gold Cay",2.84036054580243,4.91688311688312,5,0,7,6537.83410560955,178303.809158475,0,1982187.622,0.137118823826313,0.00733642816330643,0
"Gorda Cay",8.48469533451966,3.22584033613445,3,-166,21,16707.7046893768,41620.2146183849,0,4788737.021,0.15372209250927,0.0209804222580645,0
"Grand Bahama",2.79162224534068,4.28378719244958,4,-132,111,15760.0466317502,119970.795225975,2,954036918.8,0.183321420962994,0.00708076569308855,0
"Grand Bahama.1",3.03417267557941,2.30379746835443,2,-14,9,1030.55884495203,154764.966691395,0,1982726.211,0.187535658478737,0,0
"Grand Bahama.2",2.5268212761308,2.09385113268608,2,0,12,1030.55884495203,155794.908655064,0,1559327.293,0.187535658478737,0,0
"Grand Bahama.3",2.17728418653662,2.41454545454545,2,0,6,1257.67128031535,152737.656198811,0,1377795.134,0.186941087245941,0.000840850701216591,0
"Grand Bahama.4",4.3592200784537,3.78751369112815,3,-13,90,1257.67128031535,153239.961396344,0,4583197.723,0.186706001559893,0.000720632215642635,0
"Grand Bahama.5",2.17494620313154,1.35046728971963,1,-1,4,11273.5666769627,142769.563356605,0,2116951.048,0.19166074693203,0.00521027770661374,0
"Grand Bahama.6",1.97603309500045,1.27826086956522,1,-1,5,2637.60201326964,131620.996527496,0,1740780.11,0.19682252407074,0,0
"Grand Cay",2.61328808093434,0.83502538071066,1,-5,5,27280.740523284,145916.338781274,0,1978273.968,0.195031099021435,0.00822762327506928,0
"Grand Cayman",4.57865220046611,6.78741554274385,6,-122,71,132749.590664412,0,1,202825067.5,0.160810107986132,0.00570989434726582,0
"Grand Turk",5.89208554711047,7.07288712422008,6,-9,27,16740.2347504379,284717.845333387,0,18424807.72,0.17800659686327,0.00131246339934137,0
"Grande Cayemite",16.6111329679698,81.14490598109,72,-55,371,56587.7072769732,264208.040658985,0,50024761.91,0.185965582728386,0.00479110622474865,0
"Great Abaco",5.28627324955147,5.08055926901475,5,-722,141,3262.95083481388,0,1,1139138737,0.151446966927941,0.0227652495144322,0
"Great Abaco.10",41.5886660572884,-7.05863956215794,0,-490,6,2040.28789419403,11393.577165188,0,6395422.914,0.106415960937738,0.00297856317796873,0
"Great Abaco.13",23.8285447510321,-0.707089552238806,2,-185,60,3618.4916571148,17188.8537593984,0,2691642.836,0.186430563529332,0.00754745715686955,0
"Great Abaco.16",52.3286819568157,-4.41132637853949,1,-706,65,1756.01605104554,18700.7434698997,0,3366036.497,0.151562657207251,0.0558145709891509,0
"Great Abaco.17",7.98565909190056,-0.387464387464387,0,-48,3,4480.27255514193,20840.0265818703,0,1744013.752,0.111248359084129,0,0
"Great Abaco.18",12.6360438358093,1.8731884057971,1,-54,41,1756.01605104554,19641.2532610579,0,1407934.715,0.144460540264845,0.045770660887641,0
"Great Abaco.2",126.183974321852,-19.6595744680851,0,-510,9,3262.95083481388,3262.95083481388,0,2610653.363,0.0971398428082466,0.00157877093989001,0
"Great Abaco.3",4.27805240485194,0.271293375394322,1,-18,4,4288.08600601499,7577.95179512635,0,1601427.006,0.0978258922696114,0,0
"Great Abaco.4",105.879546241396,-23.8662420382166,0,-635,2,2720.16145206113,4609.53041840761,0,2354217.079,0.149171849712729,0.0374271691151653,0
"Great Abaco.5",73.1192264908794,-17.0258302583026,0,-544,41,2720.16145206113,5857.71723233442,0,1378847.437,0.100174736231565,0.00292038147510017,0
"Great Abaco.6",64.0250436335092,-16.0210378681627,0,-481,25,3956.99300537396,7753.62507329519,0,3585617.85,0.100736411909262,0.00489827157805187,0
"Great Abaco.9",150.778573135463,-29.8909090909091,0,-621,130,2040.28789419403,9610.63879860578,0,1337656.798,0.10431569814682,0.00293582302672335,0
"Great Camanoe",51.6413841521778,62.7651757188498,58,2,158,3850.65220994471,11474.9813634618,0,3324502.677,0.148393511772156,0.00533473735026641,0
"Great Exuma",4.73385680374086,7.05783334295779,6,-9,33,13235.4871592286,133791.139198091,0,178000013,0.135689289867878,0.0088162137504113,0
"Great Exuma.1",3.80338582070051,2.73321554770318,2,-2,13,8465.63884670106,146958.552116438,0,5798388.045,0.132176123559475,0.000314447100027653,0
"Great Goat Island",16.2545655016634,21.3707753479125,9,-124,100,41089.5101317695,41089.5101317695,0,5341955.49,0.156546987593174,0.00299987569974778,0
"Great Guana Cay",5.9376608063002,5.47549909255898,5,-4,18,6877.29505563437,37502.5332498088,0,5512094.072,0.166142210364342,0,0
"Great Guana Cay.1",8.98391662552613,10.9515472312704,10,-23,37,14336.824371284,62436.881509721,0,12623811.37,0.140915803611279,0.00115601429766893,0
"Great Inagua",2.55821402334208,5.26188980464189,5,-52,47,58867.5691550043,325315.776204152,0,1532737285,0.173397846710988,0.00794651515968903,1
"Great Sale Cay",2.70980214937474,1.37641723356009,1,-11,8,17421.5002162374,119678.424055177,0,6625151.037,0.190043079853058,0.00551201418728215,0
"Green Cay",6.43346294185571,7.375,7,-6,24,47534.9422466064,64056.5243769032,0,2331489.247,0,0,0
"Green Turtle Cay",6.6363416188763,4.49290322580645,5,-24,17,7450.76228232209,47377.7102858899,0,3868600.475,0.175829757004976,0.00464336727220142,0
"Grenada",41.5191228764217,210.106800849671,163,-1416,815,23737.7610964687,0,3,314966480.5,0.143563139651503,0.00505951677252505,0
"Guadeloupe",27.3152069254501,187.591540446288,60,-259,1454,40390.2023140892,86746.2406424099,0,1448413088,0.149762074010713,0.00881951584166047,0
"Guana",60.8317920330865,75.8729582577133,61,2,225,3897.91053034708,8354.95864447764,1,2940265.921,0.149438008666039,0,0
"Halls Pond Cay",7.27355329965422,8.66492146596859,9,-19,17,5328.0573983312,23264.5420974705,0,1955595.208,0.129237502813339,0.00550003729012614,0
"Hans Lollik",57.6429223166,76.1698113207547,64,3,209,6363.7225546275,17919.873337891,0,1964857.33,0.145146250724792,0.00106151052659538,0
"Harbour Island",9.44197291851044,15.9945454545455,16,-4,33,14644.3982191427,20914.2875308197,0,2780624.591,0.123798735439777,0.00426031935131457,0
"Hawksbill Cay",5.59247185836059,7.75978647686833,7.5,1,17,5271.50639860621,0,1,2831291.196,0.120408948510885,2.99611409351818e-05,0
"High Ridge Cay",5.58371152605078,5.04944649446495,5,-30,60,2774.40270664292,106343.575821562,0,6930655.966,0.136136069893837,0,0
"Highbourn Cay",15.8906507701634,10.9771689497717,10,-36,57,11033.4192879537,27230.0151740362,0,2218755.251,0.135106265544891,0.00520751708803628,0
"Hispaniola",32.2408542935239,407.224746474349,248,-3233,3673,151045.29177589,0,66,74199803181,0.182384365339922,0.0249869037989648,1
"Hoffman Cay",7.38549723111569,7.8936170212766,8,0,18,15463.3098637,91451.2236609834,0,1898712.109,0.131006973485152,0.009222235276355,0
"Hog Cay",7.73945566519735,6.96289424860853,5,-9,24,4239.28421916495,236951.592273806,0,2815607.556,0.174426548182964,0.00481942321448838,0
"Hog Cay.2",6.09090390796079,7.17235188509874,7,1,19,12119.3589288534,123527.402277281,0,2873450.108,0.145715415477753,0,0
"Île à Vache",8.25486436025726,11.845939675174,8,-11,66,29500.1260123727,267203.736921036,0,45945505.96,0.197588622570038,0.00791696839399795,0
"Île de la Gonâve",20.4452639775094,218.691714626995,180,-59,772,78360.7541028589,188079.811135095,0,684088048.9,0.179501355597467,0.0110990063699696,0
"Île Grosse Caye",35.0548632627024,37.8632352941176,29,-3,135,29500.1260123727,238570.057161295,0,3631933.291,0.195084318518639,0,0
"Île Saint-Barthélemy",45.4169925084147,66.7865734265734,56,-11,259,30474.8127064887,42223.9277236802,0,19096427.68,0.154042840003967,0,0
"Isla Beata",6.8663488362771,35.0591013530763,32,-11,86,151045.29177589,151045.29177589,0,41893217.82,0.149269796907902,0.0153100850659612,0
"Isla Catalina",8.92288948093063,3.74101969872538,2,-73,19,41392.390111356,245572.518237131,0,9171455.059,0.141030609607697,0,0
"Isla Saona",4.91740663086055,8.21057990690458,6,-341,427,41392.390111356,233230.289835766,0,109933387.9,0.133861336112022,0.000532296921158495,0
"Jamaica",33.0449599268154,323.211039807776,269,-584,2244,41089.5101317695,0,19,11012634460,0.191963617192399,0.0168478378995646,1
"Jost Van Dyke",98.5270132152898,121.503184713376,109,-338,3318,12057.7012001934,0,3,8367963.058,0.155797392129898,0.0139502047460555,0
"Joulter Cays",2.79532972588383,5.05489614243323,5,0,13,2383.39245302838,131367.842159813,0,3438646.86,0.127695083618164,0.00223253663434264,0
"Joulter Cays.1",3.6882168853582,5.6989247311828,6,0,10,2383.39245302838,131937.932875397,0,1394710.038,0.128399848937988,0,0
"Juventud",4.37872845663132,19.7223416294972,14,-310,303,30820.0056483453,310689.607859036,3,2191953785,0.140307729028993,0.00792695402053848,1
"La Désirade",40.2684289232111,120.556494787264,110,1,282,18273.4965854997,103765.571006128,0,19052966.25,0.143871769309044,0,0
"Las Picus",3.56265414451772,4.10327455919396,4,-1,13,7026.33517373296,198385.728648818,0,2053362.367,0.128580992420514,0.00155157845491284,0
"Lee Stocking Island",14.0527729496321,9.33681462140992,9,-44,48,4073.50774285974,105410.018932633,0,3911897.48,0.133284216125806,0.000891802359827615,0
"Lightbourn?s Cay",2.67846515826625,1.92770448548813,2,-4,14,3126.92462745342,67521.8677701155,0,18972074.91,0.174663230776787,0,0
"Linder Cay",3.17199438342448,4.88260254596888,5,-6,14,2737.11857479102,96824.9695843266,0,14514417.27,0.124988405033946,0.000302981552834927,0
"Little Ambergris Cay",2.47986538786637,2.36078098471986,2,-2,5,6097.7738168381,269400.602432542,0,6127623.491,0.212556779384613,0.0405493043064587,0
"Little Cave Cay",2.80854557098254,0.279891304347826,0,-3,5,4354.79384335212,87121.3702483375,0,1824058.116,0.174672499299049,0.000533326221056853,0
"Little Cayman",5.28613030897751,6.52778767367296,7,-281,43,25798.1397147257,132749.590664412,0,29647627.05,0.159981429576874,0.00793814818278434,0
"Little Exuma",4.79739410203486,5.50629478985086,5,-7,22,8559.16217910548,130840.045408628,0,26603325.99,0.130229473114014,0,0
"Little Inagua",2.58765233006314,7.68136731871172,7,-5,27,58867.5691550043,321793.29796032,0,132018974.5,0.176241229687418,0.00500143937503581,0
"Little Joe Downer Cay",3.34145425597827,1.06,1,-9,4,3534.08711367652,37896.6352337361,0,1501011.042,0.17423203587532,0,0
"Little Ragged Island",3.86211577937334,4.17032040472175,4,-1,11,4559.28773745703,242819.263940427,0,3061709.891,0.181325674057007,0.00904555932481154,0
"Little San Salvador",7.60748272894584,7.71340206185567,7,-28,25,50991.9310001613,85426.8663644742,0,9897491.845,0.135956916958094,0.00680264661622943,0
"Little Water & Pine Cay",4.11049777952213,4.73592233009709,5,-65,9,5671.8917948038,340065.440808091,0,8026430.684,0.194633660217126,0.0323942453932472,0
"Long",5.55937460132156,8.33449018366055,6,-312,150,10066.9355353424,107489.275764606,2,407053142.6,0.137590058502697,0.00804077125392365,0
"Long Cay",5.93926911638608,4.10546350201523,4,-73,60,22072.6704416477,161671.453622172,0,23136731.35,0,0,0
"Long Cay.1",2.45041650944314,2.0062630480167,2,-1,6,2663.37045694299,62231.6263262429,0,2398817.296,0.172335378825665,0.00026456630481501,0
"Long.1",3.59996042795629,2.62080536912752,3,-4,8,3702.90020417011,120125.559413049,0,1564305.139,0.14838037888209,0.010988439425325,0
"Long.2",3.79153391603865,2.39699149771092,2,-23,41,4517.75895819111,120898.37588118,0,7967861.631,0.165373563766479,0,0
"Long.3",5.52979084032197,1.97379032258065,2,-40,8,3702.90020417011,116457.325094733,0,2545704.161,0.165965422987938,0,0
"Long.4",3.00894030974937,2.35751295336788,2,-4,8,3775.7405573659,119693.530904257,0,3998003.646,0.160083542267481,0.0051097921033695,0
"Los Conucos",4.85672599018979,4.77524429967427,5,-43,24,6812.98958264343,205409.651028932,0,1608304.514,0.126202121376991,0.00132981736421573,0
"Lubbers Quarters",8.44512951250307,10.9861591695502,10,1,26,3042.86974896246,28791.1604880045,0,1481671.41,0.157457809895277,0.0149895487118512,0
"Madiera Cay",4.3815461712725,4.60084033613445,4,-3,56,1688.46935207179,99849.2683546182,0,2412205.151,0.125947281718254,0.000494656487548108,0
"Man o? War Cay",4.35600193726773,3.28826530612245,3,0,13,17790.6878043367,170762.493219228,0,2017020.38,0.191136822104454,0.00577097234740856,0
"Margaret Cay",3.13968122839094,2.25174825174825,2,-1,7,2460.22370488051,233898.472963959,0,1489991.882,0.159019619226456,0,0
"Marie Galante",17.3712494290846,84.4505964817686,89,-617,234,31059.2696980282,56040.8772957003,0,160044418.4,0.145832055381366,0.00422734624162262,0
"Martinique",37.2619406834302,186.359799235415,122,-80,1379,84158.1739750346,0,2,1110936544,0.175609334426768,0.00737819430427134,0
"Mayaguana",3.72860661849668,7.78471353741867,7,-237,58,61772.2351821317,242484.524023589,0,286222863.5,0.163585502367753,0.00830128577601085,0
"Maycock Cay",7.01165063902434,5.24291497975709,5,-12,14,2460.22370488051,233889.432843556,0,1306014.077,0.165404811501503,0.00903002551373181,0
"Mayreau",32.0300961040798,32.7629179331307,28,3,93,6765.86269590077,66578.9542579116,0,1775817.521,0.160217389464378,0,0
"Michael's Cay",3.12068665765494,1.4261796042618,2,-7,6,2490.0000240018,64433.255333521,0,9851672.05,0.17214931845665,0.00538462413854234,0
"Middle Bight Cay",3.61578560760391,5.09470153618448,5,-77,76,5363.16827622445,108783.976299375,0,428747079.4,0.129163542985916,0.005344385103494,0
"Middle Caicos",2.93533725096373,5.76788518819388,5,-34,46,19568.1376346034,323098.532838805,0,288442698.7,0.168610739020201,0.00277986190591763,0
"Mona",6.10072565054909,49.3874559817265,56,-7,81,83941.7220490572,150233.919625769,1,55919089.75,0.147178113460541,0.0163787556734209,0
"Monos",74.7630970594142,90.2971285892634,79,-2,267,4571.07391161921,127224.794389663,0,4414352.503,0.169093996286392,0,0
"Montserrat",54.0985237390372,230.265707559508,193,-510,892,56167.02515358,0,3,102637438.6,0.15510576069355,0.00648529881000788,0
"Moore?s Island",3.46889014816657,3.73399458972047,3,-31,21,7320.84917777844,32602.0262096684,0,16728309.69,0.161538377404213,0,0
"Moriah Harbour Cay",2.73124943071643,2.77814569536424,3,-2,8,8559.16217910548,135608.872610579,0,1558715.323,0.136234174172084,0.00425033305780044,0
"Mustique",32.1718143679456,38.110243902439,31,-20,139,8867.75424928418,101079.743339822,0,5624081.746,0.166610918939114,0.000282626229401928,0
"Navassa",19.7872174625835,55.5733482642777,63,6,85,135543.564121267,244369.480174485,0,4766907.515,0.221327751874924,0,0
"Nevis",28.7847383370428,158.489923360772,110,-4,964,28534.7547470467,0,2,94410672.73,0.154999700188637,0.00651817492852147,0
"New Providence",4.01827298761413,8.00251717323798,7,-20,39,10962.8760096489,69568.1685620613,1,215975030.7,0.138910755515099,0.00211144943693793,0
"Norman",48.1136537233988,39.43125,35,1,107,4706.86742559562,11974.859488916,0,2556426.868,0.150767557322979,0.0070074720106789,0
"Norman?s Cay Island",9.09952592168536,7.49285714285714,7,-11,25,9831.37730127195,16136.0260877351,0,3574933.459,0.124846577644348,0,0
"Norman?s Pond Cay",14.6905238451496,6.30967741935484,7,-50,22,4073.50774285974,102086.773727027,0,2373329.551,0.14078463613987,0.0114000060257722,0
"North Andros",4.09253071419657,5.68244853075936,5,-101,124,15203.0966727693,131759.243635822,0,3419382134,0.132199792436191,0.0045777278110043,1
"North Bimini",9.2422648024836,7.43476318141197,8,-127,54,5515.87349987842,213248.293588972,0,11323709.09,0.150811314582825,0,0
"North Caicos",3.24610229432388,5.82901958809608,4,-74,50,7549.24087677628,338725.645511906,1,206722661.8,0.176299410787496,0.0163666636940856,0
"North Caicos.1",4.49514467936443,4.24497991967872,4,-2,13,4199.10324717767,343116.669028673,0,1325742.638,0.166778601706028,0.000690881677502703,0
"North Caicos.2",3.725494589118,4.12161144578313,4,-92,10,4199.10324717767,339414.014173108,0,13867895.11,0.172431992987792,0.0034997359079875,0
"Nun Jack Cay",4.85426803875745,4.2,4,-2,16,7450.76228232209,54382.9621710197,0,3060942.797,0.176037274301052,0.00513001310184392,0
"Nurse Cay",7.18529203786186,7.55223880597015,7,-1,20,4247.66934313127,222484.724158131,0,2069370.418,0.160649806261063,0.00663852903552666,0
"Old Yankee Land",2.64953538328409,1.1275,1,-6,5,7823.85411379725,112242.462476876,0,2010634.88,0.187104620039463,0.00753365434091316,0
"Paradise Island",6.39271610832071,9.05555555555556,9,2,20,10575.5893943936,58607.4301947787,0,3357839.136,0.15608686581254,0.0217789759716629,0
"Parrot Cay",3.87417182950463,3.90027198549411,4,-14,26,2643.78828246847,343188.928639374,0,5726874.885,0.193306788802147,0.0304399712811141,0
"Peter",53.3819809581172,52.8624849215923,44,0,148,4706.86742559562,9532.48778853243,0,4373926.94,0.167606011033058,0.0290012415043815,0
"Petite Martinique",38.29021690881,58.4494680851064,48.5,2,187,8625.80358257219,55528.9564493884,0,2068823.195,0.148526683449745,0,0
"Pine Cay",2.98539456628177,4.29275970619098,4,-7,15,4229.55935088617,111936.580956033,0,14608961.93,0.141638278961182,0.00931401828818543,0
"Pine Tree Cay",3.48913566196771,4.00187969924812,4,-7,7,2722.67844490219,118844.768935349,0,2730194.594,0.156448468565941,0.00165388448241599,0
"Pineros",17.1979677497395,14.1309523809524,10,0,68,21356.8385046191,91913.3696007476,0,1348583.355,0.158085092902184,0.00662029008137448,0
"Pipe Cay",7.48821218215813,7.3728813559322,7,-4,43,2638.19943896417,36806.2489101649,0,1526497.528,0.127026274800301,0.00153484070879697,0
"Plana Cays",5.28612313057418,4.60627590290112,5,-126,27,10649.5720595094,184329.623738611,0,8724957.001,0.137294590473175,0,0
"Plana Cays.1",6.96360555578779,5.86293706293706,6,-89,21,10649.5720595094,188586.064630588,0,7421598.024,0.142918104926745,0.0018499371972577,0
"Pot Cay",4.90054939606393,4.11369509043928,4,-7,33,5481.5583353236,106618.139983553,0,1954136.149,0.136188372969627,0,0
"Powell Cay",5.46749941149343,4.05776173285199,3,-8,14,7804.7617892357,65661.8124310315,0,1359355.443,0.174315720796585,0,0
"Providenciales",5.41257458775365,9.4150779477774,8,-40,96,17704.584780726,337389.798213563,0,107945329.9,0.201123538613319,0.0194491343958847,0
"Puerto Rico",34.5583035644503,234.697035789787,162,-148,1310,36959.988271389,0,18,8739906340,0.172764385226129,0.0154331751078464,1
"Raccoon Cay",10.8968599681926,8.70833333333333,7,-110,45,7640.95024022312,229937.550940475,0,4841179.521,0.169058792293072,0.00408210140238626,0
"Ragged Island",5.56252103138178,6.11397379912664,4,-78,33,4559.28773745703,241246.331763492,0,11873811.1,0.16839861869812,0,0
"Randalls Cay",3.79725651666795,2.65934065934066,2,-4,11,6710.40401413856,62801.9777174923,0,2743404.008,0.181440286338329,0.00170657857976674,0
"Reids Cay",3.26963328744123,4.28942115768463,4,-1,8,2614.2654366208,117015.23526413,0,2545756.755,0.156448468565941,0.00165388448241599,0
"Ronde Island",46.6996284033663,50.9204301075269,45,4,148,23737.7610964687,23737.7610964687,0,2552667.23,0.168393321335316,0.0319872347735096,0
"Rose",24.109717774017,10.7690582959641,11,-132,116,10575.5893943936,49541.5824256406,0,2259704.902,0.141000469525655,0.00155414230111485,0
"Royal Island",9.48649230218948,10.5212765957447,10,-1,21,7774.01666619706,0,1,1894089.79,0.135627582669258,0.0111039573323212,0
"Rudder Cut Cay",35.4729394027387,7.11400651465798,8,-145,128,3688.52280350414,85790.4141276235,0,1586857.049,0.134650145967801,0.00584992177226396,0
"Rum Cay Island",6.41577881952977,6.75879141805256,6,-123,118,31429.5768525805,54735.2757049792,0,80843400.01,0.151262238621712,0.00658350668512807,0
"Russel Island",6.50120509623327,9.69370460048426,9,-3,26,7774.01666619706,7774.01666619706,0,4136783.773,0.130339064945777,0.00872243027417871,0
"Saba Island",93.2000227391867,276.445086705202,249,-7,844,31876.6782757837,67809.4090674572,1,12949918.02,0.152771487832069,0,0
"Saint Lucia",43.6435638228326,166.943218884506,137,-143,902,75934.5721010733,0,2,605907326.9,0.169041819870472,0.00577596040336832,0
"Saint Martin/Sint Maarten",35.5936322282288,63.5001786565031,32,-6,415,17039.9433566878,17039.9433566878,1,89510269.69,0.15034457296133,0.0106157278694413,0
"Salt Cay",4.52391400106071,5.93041438623925,6,-4,22,16740.2347504379,269170.194111217,0,6646746.279,0.21263000741601,0.0324367064895709,0
"Samana Cay",5.13166129016117,7.58518291749579,7,-125,121,42669.3921146439,130358.661851956,0,33699812.74,0.171017836779356,0.00815950113996333,0
"Sampson Cay",21.9699883759022,1.55397727272727,3,-46,31,5340.45384625814,42111.4507417817,0,1768059.677,0.128157109022141,0.0054432022649092,0
"San Salvador",5.55798104964742,8.57258668846652,8,-103,43,54735.2757049792,0,2,150327880.1,0.140514963439533,0.00784885167826989,0
"Scotland Cay",12.4471772372944,5.88475836431227,5,-38,30,6877.29505563437,36099.4144974031,0,1349085.997,0.145279221236706,0.00725634915113573,0
"Scrub Island",6.10629769306916,8.17230769230769,7,1,24,13994.2265289385,13994.2265289385,0,3469564.359,0.144739041725794,0.00280726273086156,0
"Ship Channel Cay",8.93607381694868,7.31921824104235,7,-14,21,11033.4192879537,38122.422153494,0,1584734.426,0.13229950517416,0.00985215247749744,0
"Shroud Cay",3.04389164462827,4.76340694006309,5,1,11,1300.43367676517,5271.50639860621,1,1605567.369,0.124829955399036,0.00628220904150344,0
"Shroud Cay.1",3.90499102851396,6.11935483870968,6,-4,13,1300.43367676517,6329.63784999529,0,4745439.511,0.120387762784958,0,0
"Sint Eustatius",46.1384296114541,114.784888203547,84,-1,572,27755.2370660582,56032.7676169154,0,20839097.78,0.152127981185913,0,0
"South Andros",3.07526681379166,5.55631053824873,5,-41,70,13395.7964564727,104458.549674535,0,739054593.2,0.128073436649222,0.00309006639064452,0
"South Bimini Cay",5.3974505341885,9.76219888820259,10,-1,20,5515.87349987842,216652.895207657,2,8182502.242,0.156763058900833,0.0144821202441961,0
"South Caicos",5.42876879715604,7.88592057761733,7,-6,45,18638.9147508081,291106.227344358,0,21686493.29,0.174920529127121,0,0
"Spanish Wells",3.99611381682255,4.02325581395349,4,-46,62,9058.26731505721,121853.840211106,0,27264316.2,0.132042542099953,0,0
"St Kitts",39.6083743918527,213.194820539022,135,-69,1110,27755.2370660582,28534.7547470467,1,167612282.2,0.157587202265859,0.00876577119703581,0
"St Vincent",56.0195484884546,325.842667887764,272,-33,1196,27258.877505822,75934.5721010733,0,345635633.5,0.177086290903389,0.0120701426712311,0
"St. Croix",24.8431809764858,60.0706473761648,40,-29,344,67079.0590154668,78255.7026109419,2,217778731.7,0.159452448785305,0.0123598769339039,0
"St. John",57.6869740779169,104.907305160331,80,-4,377,12057.7012001934,12057.7012001934,3,50158375.8,0.155621699988842,0.0272352618976033,0
"St. Thomas",46.6087022728804,101.372048687491,76,-10,461,3666.24123397198,22414.7987350057,6,72640192.26,0.164693970233202,0.00535890595317095,0
"Staniel Cay",8.23657310688258,9.55840455840456,9,-9,22,5983.46235250763,48042.0060468789,0,1811370.833,0.132872954010963,0.0101001129239992,0
"Stocking Island",9.93451343606782,5.04697986577181,4,-52,45,8465.63884670106,140805.602844652,0,2298711.303,0.135226413607597,0.00479455737177333,0
"Strangers Cay",5.69415515287481,3.12871287128713,2,-3,13,7823.85411379725,119833.353727291,0,1501198.852,0.189337948958079,0.00480986302188406,0
"Sweetings Cay",2.26762341320307,1.07300115874855,1,-2,6,3126.92462745342,69327.4575725012,0,8628593.314,0.176786556839943,0.00189986050833978,0
